id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
ark://27927/phw8d024zm,"Social Psychology, Moral Character, and Moral Fallibility",Philosophy and Phenomenological Research,2008,10.1111/j.1933-1592.2007.00134.x,article,,portico,,2008-03-01,2,76,http://doi.org/10.1111/j.1933-1592.2007.00134.x,LORRAINE BESSER‐JONES,"John Wiley & Sons, Inc.",eng,310,332,,dispositions; character; moral commitments; behavioral dispositions; moral fallibility; beliefs; character traits; moral character; moral beliefs; dispositional traits,10053,23,unigram; bigram; trigram
http://www.jstor.org/stable/2250936,Some Recent Criticisms of Spinoza (III.),Mind,1942,,article,research-article,jstor,,1942-10-01,204,51,http://www.jstor.org/stable/2250936,H. F. Hallett,Oxford University Press,eng,319,342,,,11473,24,unigram; bigram; trigram
http://www.jstor.org/stable/430760,Review Article,The Journal of Aesthetics and Art Criticism,1977,,article,book-review,jstor,,1977-10-01,1,36,http://www.jstor.org/stable/430760,Ina Loewenberg,Wiley,eng,104,106,,,2404,3,unigram; bigram; trigram
ark://27927/phz1mst81bz,Motherhood and Mistakes about Defeasible Duties to Benefit,Philosophy and Phenomenological Research,2018,10.1111/phpr.12355,article,,portico,,2018-07-01,1,97,http://doi.org/10.1111/phpr.12355,Fiona Woollard,"John Wiley & Sons, Inc.",eng,126,149,,defeasible duty; moral censure; benefit; countervailing considerations; maximal defeasible; perform; benefit her child; action; moral reasons; non maximal,14822,24,unigram; bigram; trigram
http://www.jstor.org/stable/2185838,Review Article,The Philosophical Review,1995,,article,book-review,jstor,,1995-10-01,4,104,http://www.jstor.org/stable/2185838,Scott A. Shalkowski,Duke University Press,eng,630,632,,,1095,3,unigram; bigram; trigram
http://www.jstor.org/stable/20115660,"Probability, Explanation, and information",Synthese,1981,,article,research-article,jstor,,1981-08-01,2,48,http://www.jstor.org/stable/20115660,Peter Railton,Springer,eng,233,256,,,9899,24,unigram; bigram; trigram
ark://27927/pgg2787696n,Do Different Groups Have Different Epistemic Intuitions? A Reply to Jennifer Nagel,Philosophy and Phenomenological Research,2013,10.1111/j.1933-1592.2012.00590.x,article,,portico,,2013-07-01,1,87,http://doi.org/10.1111/j.1933-1592.2012.00590.x,Stephen Stich,"John Wiley & Sons, Inc.",eng,151,178,,mindreading; epistemic intuitions; mindreading capacity; apperly; culturally universal; different epistemic; knowledge; gettier; different; different epistemic intuitions,11384,28,unigram; bigram; trigram
http://www.jstor.org/stable/188280,"Contrastive, Non-Probabilistic Statistical Explanations",Philosophy of Science,1998,,article,research-article,jstor,,1998-09-01,3,65,http://www.jstor.org/stable/188280,Bruce Glymour,The University of Chicago Press,eng,448,471,,,10579,24,unigram; bigram; trigram
http://www.jstor.org/stable/2184650,Are Absent Qualia Impossible?,The Philosophical Review,1980,,article,research-article,jstor,,1980-04-01,2,89,http://www.jstor.org/stable/2184650,Ned Block,Duke University Press,eng,257,274,,,8024,18,unigram; bigram; trigram
http://www.jstor.org/stable/2184963,Review Article,The Philosophical Review,1979,,article,book-review,jstor,,1979-07-01,3,88,http://www.jstor.org/stable/2184963,Myles Brand,Duke University Press,eng,464,467,,,1775,4,unigram; bigram; trigram
ark://27927/phzdjz643rq,Replies to Commentaries,Philosophy and Phenomenological Research,2020,10.1111/phpr.12668,article,,portico,,2020-01-01,1,100,http://doi.org/10.1111/phpr.12668,Elizabeth Barnes,"John Wiley & Sons, Inc.",eng,232,243,,disability; disabled people; physical disability; psychological disability; psychological disabilities; psychological; cognitively disabled; wellbeing; cognitive disability; physically disabled,7594,12,unigram; bigram; trigram
http://www.jstor.org/stable/24672876,Replies to Critics,Philosophy and Phenomenological Research,2014,,article,book-review,jstor,,2014-09-01,2,89,http://www.jstor.org/stable/24672876,NOMY ARPALY; TIMOTHY SCHROEDER; NOMY ARPALY; TIMOTHY SCHROEDER,International Phenomenological Society,eng,509,515,,,3457,7,unigram; bigram; trigram
ark://27927/pgk2k48j3tt,The Varieties of Intrinsicality,Philosophy and Phenomenological Research,2016,10.1111/phpr.12156,article,,portico,,2016-03-01,2,92,http://doi.org/10.1111/phpr.12156,Dan Marshall,"John Wiley & Sons, Inc.",eng,237,263,,intrinsic; intrinsic properties; aboutness; intrinsic aboutness; ascription; affairs; intrinsic iff; reflexive relation; notions; characterisation,12145,27,unigram; bigram; trigram
ark://27927/phz1jqgtvxd,"Experience and Inference in the Grounding of Theoretical and Practical Reasons: Replies to Professors Fumerton, Marras, and Sinnott–Armstrong",Philosophy and Phenomenological Research,2003,10.1111/j.1933-1592.2003.tb00035.x,article,,portico,,2003-07-01,1,67,http://doi.org/10.1111/j.1933-1592.2003.tb00035.x,ROBERT AUDI,"John Wiley & Sons, Inc.",eng,202,221,,desire; justification; sinnott; rationality; belief; fumerton; reason; experience; marras; pleasure,9813,20,unigram; bigram; trigram
http://www.jstor.org/stable/2380448,Mill versus Paternalism,Ethics,1980,,article,research-article,jstor,,1980-07-01,4,90,http://www.jstor.org/stable/2380448,Richard J. Arneson,University of Chicago Press,eng,470,489,,,9968,20,unigram; bigram; trigram
ark://27927/phw8d0grrk,"Moral Obligation, Accountability, and Second‐Personal Reasons",Philosophy and Phenomenological Research,2010,10.1111/j.1933-1592.2010.00363.x,article,,portico,,2010-07-01,1,81,http://doi.org/10.1111/j.1933-1592.2010.00363.x,MICHAEL SMITH; JADA TWEDT STRABBING,"John Wiley & Sons, Inc.",eng,237,245,,darwall; second personal; agent neutral; personal reasons; moral obligation; neutral reason; second personal reasons; agent neutral reason; accountability; moral reason,3571,9,unigram; bigram; trigram
http://www.jstor.org/stable/184732,Professor Dubs on the Principle of Indifference,Philosophy of Science,1939,,article,research-article,jstor,,1939-07-01,3,6,http://www.jstor.org/stable/184732,Donald C. Williams,The University of Chicago Press,eng,371,373,,,1157,3,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/233574,Book Review,Ethics,2001,,article,book-review,jstor,,2001-07-01,4,111,http://www.jstor.org/stable/10.1086/233574,Loren Lomasky,The University of Chicago Press,eng,789,791,,,28074,49,unigram; bigram; trigram
http://www.jstor.org/stable/2653629,The Unity of Justification,Philosophy and Phenomenological Research,1998,,article,research-article,jstor,,1998-03-01,1,58,http://www.jstor.org/stable/2653629,Eugene Mills,International Phenomenological Society,eng,27,50,,,11907,24,unigram; bigram; trigram
http://www.jstor.org/stable/3489215,Review Article,Mind,2003,,article,book-review,jstor,,2003-07-01,447,112,http://www.jstor.org/stable/3489215,Anthony O'Hear,Oxford University Press,eng,576,579,,,2171,4,unigram; bigram; trigram
ark://27927/phzp9kpwj3d,Doing and Deserving: Essays in the Theory of Responsibility,The Journal of Philosophy,1974,10.2307/2024990,article,,portico,,1974-01-01,3,71,http://doi.org/10.2307/2024990,B. J. Diggs,Philosophy Documentation Center,eng,90,96,,,3017,7,unigram; bigram; trigram
http://www.jstor.org/stable/3489144,Review Article,Mind,2004,,article,book-review,jstor,,2004-04-01,450,113,http://www.jstor.org/stable/3489144,Susan J. Brison,Oxford University Press,eng,351,357,,,3648,7,unigram; bigram; trigram
http://www.jstor.org/stable/2025662,New Books,The Journal of Philosophy,1978,,article,misc,jstor,,1978-04-01,4,75,http://www.jstor.org/stable/2025662,,"Journal of Philosophy, Inc.",eng,220,227,,,2686,8,unigram; bigram; trigram
http://www.jstor.org/stable/2678386,Back Matter,The Journal of Philosophy,2001,,article,misc,jstor,,2001-05-01,5,98,http://www.jstor.org/stable/2678386,,"Journal of Philosophy, Inc.",eng,,,,,4874,8,unigram; bigram; trigram
ark://27927/pgk3ps47sqq,Normative Requirements and Contrary-to-Duty Obligations,The Journal of Philosophy,2015,10.5840/jphil20151121139,article,article,portico,,2015-01-01,11,112,http://doi.org/10.5840/jphil20151121139,Juan Comesaña,Philosophy Documentation Center,eng,600,626,,normative requirements; deontic; conditional; conditional obligations; deontic logic; deontic detachment; counterfactuals; factual detachment; dyadic conditional; dyadic,12010,27,unigram; bigram; trigram
http://www.jstor.org/stable/20115812,"Unreliable Probabilities, Risk Taking, and Decision Making",Synthese,1982,,article,research-article,jstor,,1982-12-01,3,53,http://www.jstor.org/stable/20115812,Peter Gärdenfors; Nils-Eric Sahlin,Springer,eng,361,386,,,10897,26,unigram; bigram; trigram
http://www.jstor.org/stable/2185855,[J],The Philosophical Review,1926,,article,misc,jstor,,1926-01-01,,35,http://www.jstor.org/stable/2185855,,Duke University Press,eng,81,85,,,1593,5,unigram; bigram; trigram
http://www.jstor.org/stable/20130336,Current Periodical Articles,The Review of Metaphysics,1998,,article,misc,jstor,,1998-06-01,4,51,http://www.jstor.org/stable/20130336,,Philosophy Education Society Inc.,eng,985,1015,,,11884,31,unigram; bigram; trigram
http://www.jstor.org/stable/2181717,Ewing's Case Against Naturalistic Theories of Value,The Philosophical Review,1948,,article,research-article,jstor,,1948-09-01,5,57,http://www.jstor.org/stable/2181717,William K. Frankena,Duke University Press,eng,481,492,,,4941,12,unigram; bigram; trigram
http://www.jstor.org/stable/2178321,"Philosophy in France, 1918",The Philosophical Review,1919,,article,research-article,jstor,,1919-09-01,5,28,http://www.jstor.org/stable/2178321,André Lalande,Duke University Press,eng,443,465,,,8478,23,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/20130578,Wrongs and Faults,The Review of Metaphysics,2005,,article,research-article,jstor,,2005-09-01,1,59,http://www.jstor.org/stable/20130578,John Gardner,Philosophy Education Society Inc.,eng,95,132,,,16819,38,unigram; bigram; trigram
ark://27927/phzp9ks82p6,Character and Free Will,The Journal of Philosophy,1957,10.2307/2022445,article,,portico,,1957-01-01,16,54,http://doi.org/10.2307/2022445,Arthur C. Danto; Sidney Morgenbesser,Philosophy Documentation Center,eng,493,505,,,6480,13,unigram; bigram; trigram
http://www.jstor.org/stable/2254507,"A Note on the Nature of ""Water""",Mind,1997,,article,research-article,jstor,,1997-04-01,422,106,http://www.jstor.org/stable/2254507,Barbara Abbott,Oxford University Press,eng,311,319,,,3793,9,unigram; bigram; trigram
http://www.jstor.org/stable/24021593,Models and scientific representations or: who is afraid of inconsistency?,Synthese,2014,,article,research-article,jstor,,2014-09-01,13,191,http://www.jstor.org/stable/24021593,Mathias Frisch,Springer,eng,3027,3040,,,7789,14,unigram; bigram; trigram
ark://27927/phz1jqhbwh0,What Do Powers Do When They Are Not Manifested?,Philosophy and Phenomenological Research,2006,10.1111/j.1933-1592.2006.tb00494.x,article,,portico,,2006-01-01,1,72,http://doi.org/10.1111/j.1933-1592.2006.tb00494.x,Stathis Psillos,"John Wiley & Sons, Inc.",eng,137,156,,powers; properties; fragility; regress; manifested; non powers; directedness; bare power; molnar; modal strength,9749,20,unigram; bigram; trigram
ark://27927/phzp9mq5p7d,Ethics--Apollonian and Dionysian,The Journal of Philosophy,1941,10.2307/2018260,article,,portico,,1941-01-01,17,38,http://doi.org/10.2307/2018260,Mary L. Coolidge,Philosophy Documentation Center,eng,449,465,,,7979,17,unigram; bigram; trigram
http://www.jstor.org/stable/20118202,Agency and Consciousness,Synthese,1999,,article,research-article,jstor,,1999-01-01,2,120,http://www.jstor.org/stable/20118202,David Cunning,Springer,eng,271,294,,,12107,24,unigram; bigram; trigram
ark://27927/phzp9p42mp9,Philosophy and Ordinary Language,The Journal of Philosophy,1951,10.2307/2020467,article,,portico,,1951-01-01,26,48,http://doi.org/10.2307/2020467,D. J. O'Connor,Philosophy Documentation Center,eng,797,808,,,5358,12,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/339590,Book Reviews,Ethics,2002,,article,book-review,jstor,,2002-07-01,4,112,http://www.jstor.org/stable/10.1086/339590,Thomas Templeton Taylor,The University of Chicago Press,eng,841,843,,,1031,3,unigram; bigram; trigram
http://www.jstor.org/stable/2020605,The Nature of Ethical Inquiry,The Journal of Philosophy,1951,,article,research-article,jstor,,1951-09-13,19,48,http://www.jstor.org/stable/2020605,E. M. Adams,"Journal of Philosophy, Inc.",eng,569,574,,,2620,6,unigram; bigram; trigram
http://www.jstor.org/stable/2693667,Review Article,The Philosophical Review,2001,,article,book-review,jstor,,2001-07-01,3,110,http://www.jstor.org/stable/2693667,Sonia Sedivy,Duke University Press,eng,472,475,,,1896,4,unigram; bigram; trigram
http://www.jstor.org/stable/430220,Review Article,The Journal of Aesthetics and Art Criticism,1984,,article,book-review,jstor,,1984-07-01,4,42,http://www.jstor.org/stable/430220,Stephanie Ross,Wiley,eng,448,451,,,2985,4,unigram; bigram; trigram
http://www.jstor.org/stable/2103304,Reply to Professor Beck,Philosophy and Phenomenological Research,1949,,article,research-article,jstor,,1949-06-01,4,9,http://www.jstor.org/stable/2103304,John Wild; J. L. Cobitz,International Phenomenological Society,eng,728,730,,,1335,3,unigram; bigram; trigram
http://www.jstor.org/stable/187432,Review Article,Philosophy of Science,1984,,article,book-review,jstor,,1984-06-01,2,51,http://www.jstor.org/stable/187432,Sahotra Sarkar,The University of Chicago Press,eng,359,361,,,1739,3,unigram; bigram; trigram
ark://27927/phx19w6hgdm,Achieving Transparency: An Argument For Enactivism,Philosophy and Phenomenological Research,2016,10.1111/phpr.12188,article,,portico,,2016-11-01,3,93,http://doi.org/10.1111/phpr.12188,Dave Ward,"John Wiley & Sons, Inc.",eng,650,680,,perceptual; experience; enactivist; transparency; perceptual experience; movements; adaptation; typing; agential; sensory appearances,14509,31,unigram; bigram; trigram
http://www.jstor.org/stable/186510,Abstracts from the British Journal for the Philosophy of Science,Philosophy of Science,1967,,article,misc,jstor,,1967-09-01,3,34,http://www.jstor.org/stable/186510,,The University of Chicago Press,eng,299,302,,,1745,4,unigram; bigram; trigram
http://www.jstor.org/stable/2248812,Review Article,Mind,1913,,article,book-review,jstor,,1913-04-01,86,22,http://www.jstor.org/stable/2248812,Margaret Floy Washburn,Oxford University Press,eng,290,293,,,1622,4,unigram; bigram; trigram
ark://27927/phw8d0274n,The Epistemological Role of Episodic Recollection,Philosophy and Phenomenological Research,2008,10.1111/j.1933-1592.2008.00199.x,article,,portico,,2008-09-01,2,77,http://doi.org/10.1111/j.1933-1592.2008.00199.x,MATTHEW SOTERIOU,"John Wiley & Sons, Inc.",eng,472,492,,episodic recollection; knowledge; epistemological role; episodic memory; propositional knowledge; epistemic evaluation; past event; propositional; apprehend; apprehension,9535,21,unigram; bigram; trigram
ark://27927/phzp9mc060d,The Idea of Progress,The Journal of Philosophy,1921,10.2307/2939588,article,,portico,,1921-01-01,20,18,http://doi.org/10.2307/2939588,Thomas Munro,Philosophy Documentation Center,eng,556,558,,,1411,3,unigram; bigram; trigram
ark://27927/phzp8pzmb96,Whitehead's Answer to Hume,The Journal of Philosophy,1941,10.2307/2018358,article,,portico,,1941-01-01,4,38,http://doi.org/10.2307/2018358,Mason W. Gross,Philosophy Documentation Center,eng,95,102,,,3688,8,unigram; bigram; trigram
ark://27927/pgj324c7c2,"Reply to Cassam, Olson, and Railton",Philosophy and Phenomenological Research,2012,10.1111/j.1933-1592.2012.00595.x,article,,portico,,2012-07-01,1,85,http://doi.org/10.1111/j.1933-1592.2012.00595.x,JOHN SKORUPSKI,"John Wiley & Sons, Inc.",eng,210,221,,normative; warranted; reason; warranted reason; epistemic; epistemic state; sufficient reason; believe; parallels postulate; cognitive internalism,5592,12,unigram; bigram; trigram
http://www.jstor.org/stable/2254754,Review Article,Mind,1985,,article,book-review,jstor,,1985-04-01,374,94,http://www.jstor.org/stable/2254754,D. W. Hamlyn,Oxford University Press,eng,297,298,,,1001,2,unigram; bigram; trigram
http://www.jstor.org/stable/2248606,Review Article,Mind,1910,,article,book-review,jstor,,1910-10-01,76,19,http://www.jstor.org/stable/2248606,Leonard J. Russell,Oxford University Press,eng,559,565,,,2809,7,unigram; bigram; trigram
